SXI,Standex International Corporation,Technology,Industrial Machinery/Components,NYSE
SXL,SOUTHERN CROSS MEDIA GROUP LIMITED,Media,n/a,AXS
SXL,Sunoco Logistics Partners LP,Energy,Natural Gas Distribution,NYSE
SXT,Sensient Technologies Corporation,Basic Industries,Major Chemicals,NYSE
SXX,SOUTHERN CROSS EXPLORATION N.L.,Materials,n/a,AXS
SXY,SENEX ENERGY LIMITED,Energy,n/a,AXS
SYA,SAYONA MINING LIMITED,Materials,n/a,AXS
SYBT,Stock Yards Bancorp- Inc.,Finance,Major Banks,NASDAQ
SYD,SYDNEY AIRPORT,Transportation,n/a,AXS
SYF,Synchrony Financial,Finance,Finance: Consumer Services,NYSE
SYKE,Sykes Enterprises Incorporated,Technology,EDP Services,NASDAQ
SYK,Stryker Corporation,Health Care,Medical/Dental Instruments,NYSE
Symbol,Name,Sector,industry,Market
SYMC,Symantec Corporation,Technology,Computer Software: Prepackaged Software,NASDAQ
SYNA,Synaptics Incorporated,Technology,EDP Services,NASDAQ
SYN,Synthetic Biologics, Inc,Health Care,Major Pharmaceuticals,AMEX
SYNT,Syntel- Inc.,Technology,EDP Services,NASDAQ
SYRG,Synergy Resources Corporation,Energy,Oil & Gas Production,AMEX
SYRS,Syros Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
SYR,SYRAH RESOURCES LIMITED,Materials,n/a,AXS
SYS,SYNGAS LIMITED,Energy,n/a,AXS
SYT,Syngenta AG,Basic Industries,Agricultural Chemicals,NYSE
SYT,SYNTONIC LIMITED,Software & Services,n/a,AXS
SYUT,Synutra International- Inc.,Consumer Non-Durables,Packaged Foods,NASDAQ
SYX,Systemax Inc.,Consumer Services,Catalog/Specialty Distribution,NYSE
SYY,Sysco Corporation,Consumer Non-Durables,Food Distributors,NYSE
SZC,Cushing Renaissance Fund (The),n/a,n/a,NYSE
SZG,SUBZERO GROUP LIMITED,Capital Goods,n/a,AXS
SZMK,Sizmek Inc.,Consumer Services,Advertising,NASDAQ
T3D,333D LIMITED,Food, Beverage & Tobacco,n/a,AXS
TACOW,Del Taco Restaurants- Inc.,Consumer Services,Restaurants,NASDAQ
TAC,TransAlta Corporation,Public Utilities,Electric Utilities: Central,NYSE
TAG,TAG PACIFIC LIMITED,Diversified Financials,n/a,AXS
TAHO,Tahoe Resources- Inc.,Basic Industries,Precious Metals,NYSE
TAH,TABCORP HOLDINGS LIMITED,Consumer Services,n/a,AXS
TAIT,Taitron Components Incorporated,Consumer Non-Durables,Electronic Components,NASDAQ
TALL,Royal Bank Of Canada,Finance,Commercial Banks,NASDAQ
TAM,TANAMI GOLD NL,Materials,n/a,AXS
TANNI,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,NASDAQ
TANNL,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,NASDAQ
TANNZ,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,NASDAQ
TAP.A,Molson Coors Brewing  Company,n/a,n/a,NYSE
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
TAPR,Barclays PLC,Finance,Commercial Banks,NASDAQ
TAP,TAP OIL LIMITED,Energy,n/a,AXS
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,Major Pharmaceuticals,NYSE
TAR,TARUGA GOLD LIMITED,Materials,n/a,AXS
TASR,TASER International- Inc.,Capital Goods,Ordnance And Accessories,NASDAQ
TAS,TASMAN RESOURCES LTD,Materials,n/a,AXS
TAST,Carrols Restaurant Group- Inc.,Consumer Services,Restaurants,NASDAQ
TA,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,NASDAQ
T,AT&T Inc.,Public Utilities,Telecommunications Equipment,NYSE
TAT,Transatlantic Petroleum Ltd,Energy,Oil & Gas Production,AMEX
TAU,TRUSTEES AUSTRALIA LIMITED,Consumer Services,n/a,AXS
TAW,TAWANA RESOURCES NL,Materials,n/a,AXS
TAX,Liberty Tax- Inc.,Miscellaneous,Multi-Sector Companies,NASDAQ
TBBK,The Bancorp- Inc.,Finance,Major Banks,NASDAQ
TBH,TOPBETTA HOLDINGS LIMITED,Consumer Services,n/a,AXS
TBI,TrueBlue- Inc.,Technology,Professional Services,NYSE
TBK,Triumph Bancorp- Inc.,Finance,Major Banks,NASDAQ
TBNK,Territorial Bancorp Inc.,Finance,Savings Institutions,NASDAQ
TBR,TRIBUNE RESOURCES LIMITED,Materials,n/a,AXS
TCAP,Triangle Capital Corporation,n/a,n/a,NYSE
TCB^B,TCF Financial Corporation,n/a,n/a,NYSE
TCB^C,TCF Financial Corporation,n/a,n/a,NYSE
TCBIL,Texas Capital Bancshares- Inc.,Finance,Major Banks,NASDAQ
TCBIP,Texas Capital Bancshares- Inc.,Finance,Major Banks,NASDAQ
TCBI,Texas Capital Bancshares- Inc.,Finance,Major Banks,NASDAQ
TCBIW,Texas Capital Bancshares- Inc.,Finance,Major Banks,NASDAQ
TCBK,TriCo Bancshares,Finance,Major Banks,NASDAQ
TCB,TCF Financial Corporation,Finance,Major Banks,NYSE
TCB.WS,TCF Financial Corporation,n/a,n/a,NYSE
TCCA,Triangle Capital Corporation,n/a,n/a,NYSE
TCCB,Triangle Capital Corporation,n/a,n/a,NYSE
TCH,TOUCHCORP LIMITED,Software & Services,n/a,AXS
TCI,Transcontinental Realty Investors- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
TCK,Teck Resources Ltd,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
TCL,TRANSURBAN GROUP,Transportation,n/a,AXS
TCN,TECHNICHE LIMITED.,Diversified Financials,n/a,AXS
TCO^J,Taubman Centers- Inc.,n/a,n/a,NYSE
TCO^K,Taubman Centers- Inc.,n/a,n/a,NYSE
TCO,Taubman Centers- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
TCO,TRANSMETRO CORPORATION LIMITED,Consumer Services,n/a,AXS
TCPC,TCP Capital Corp.,n/a,n/a,NASDAQ
TCPI,TCP International Holdings Ltd.,Consumer Durables,Building Products,NYSE
TCP,TC PipeLines LP,Public Utilities,Natural Gas Distribution,NYSE
TCRD,THL Credit- Inc.,n/a,n/a,NASDAQ
TCRX,THL Credit- Inc.,n/a,n/a,NYSE
TCRZ,THL Credit- Inc.,n/a,n/a,NYSE
TCS,Container Store (The),Consumer Services,Home Furnishings,NYSE
TDA,Telephone and Data Systems- Inc.,Public Utilities,Telecommunications Equipment,NYSE
TDC,Teradata Corporation,Technology,Computer Manufacturing,NYSE
TDE,Telephone and Data Systems- Inc.,Public Utilities,Telecommunications Equipment,NYSE
TDF,Templeton Dragon Fund- Inc.,n/a,n/a,NYSE
TDG,Transdigm Group Incorporated,Capital Goods,Military/Government/Technical,NYSE
TDI,Telephone and Data Systems- Inc.,Public Utilities,Telecommunications Equipment,NYSE
TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,n/a,NASDAQ
TDJ,Telephone and Data Systems- Inc.,Public Utilities,Telecommunications Equipment,NYSE
TDL,TBG DIAGNOSTICS LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
TDO,3D OIL LIMITED,Energy,n/a,AXS
TDOC,Teladoc- Inc.,Health Care,Medical/Nursing Services,NYSE
TDS,Telephone and Data Systems- Inc.,Public Utilities,Telecommunications Equipment,NYSE
TD,Toronto Dominion Bank (The),Finance,Commercial Banks,NYSE
TDW,Tidewater Inc.,Consumer Services,Marine Transportation,NYSE
TDY,Teledyne Technologies Incorporated,Capital Goods,Industrial Machinery/Components,NYSE
TEAM,Atlassian Corporation Plc,Technology,Computer Software: Prepackaged Software,NASDAQ
TECD,Tech Data Corporation,Technology,Retail: Computer Software & Peripheral Equipment,NASDAQ
TECH,Bio-Techne Corp,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
TEDU,Tarena International- Inc.,Consumer Services,Other Consumer Services,NASDAQ
TEF,Telefonica SA,Public Utilities,Telecommunications Equipment,NYSE
TEGP,Tallgrass Energy GP LP,Public Utilities,Natural Gas Distribution,NYSE
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,Energy,n/a,AXS
TEI,Templeton Emerging Markets Income Fund- Inc.,n/a,n/a,NYSE
TEL,TE Connectivity Ltd.,Consumer Non-Durables,Electronic Components,NYSE
TEN,Tenneco Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
TEN,TEN NETWORK HOLDINGS LIMITED,Media,n/a,AXS
TEO,Telecom Argentina Stet - France Telecom S.A.,Public Utilities,Telecommunications Equipment,NYSE
TEP,Tallgrass Energy Partners LP,Public Utilities,Natural Gas Distribution,NYSE
TERP,TerraForm Power- Inc.,Public Utilities,Electric Utilities: Central,NASDAQ
TER,Teradyne- Inc.,Capital Goods,Electrical Products,NYSE
TER,TERRACOM LIMITED,Energy,n/a,AXS
TESO,Tesco Corporation,Energy,Metal Fabrications,NASDAQ
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,Electronic Components,NASDAQ
TES,TEST SECURITY,Class Pend,n/a,AXS
TEVA,Teva Pharmaceutical Industries Limited,Health Care,Major Pharmaceuticals,NYSE
TEX,TARGET ENERGY LIMITED,Energy,n/a,AXS
TEX,Terex Corporation,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
TFC,TFS CORPORATION LIMITED,Materials,n/a,AXS
TFG,Goldman Sachs Group- Inc. (The),Finance,Finance: Consumer Services,NYSE
TFG,TOTAL FACE GROUP LIMITED,Consumer Services,n/a,AXS
TFL,TASFOODS LIMITED,Food, Beverage & Tobacco,n/a,AXS
TFSL,TFS Financial Corporation,Finance,Savings Institutions,NASDAQ
TFX,Teleflex Incorporated,Health Care,Medical/Dental Instruments,NYSE
TGA,THORN GROUP LIMITED,Retailing,n/a,AXS
TGA,Transglobe Energy Corp,Energy,Oil & Gas Production,NASDAQ
TGB,Taseko Mines Limited,Basic Industries,Precious Metals,AMEX
TGC,Tengasco, Inc.,Energy,Oil & Gas Production,AMEX
TGD,Timmons Gold Corp,Basic Industries,Precious Metals,AMEX
TGG,TEMPLETON GLOBAL GROWTH FUND LIMITED,Diversified Financials,n/a,AXS
TGH,TEGEL GROUP HOLDINGS LIMITED,Food, Beverage & Tobacco,n/a,AXS
TGH,Textainer Group Holdings Limited,Technology,Diversified Commercial Services,NYSE
TGI,Triumph Group- Inc.,Capital Goods,Aerospace,NYSE
TGNA,TEGNA Inc.,Consumer Services,Broadcasting,NYSE
TGN,TUNGSTEN MINING NL,Materials,n/a,AXS
TGP,360 CAPITAL GROUP,Real Estate,n/a,AXS
TGP,Teekay LNG Partners L.P.,Consumer Services,Marine Transportation,NYSE
TGR,TASSAL GROUP LIMITED,Food, Beverage & Tobacco,n/a,AXS
TGS,TIGER RESOURCES LIMITED,Materials,n/a,AXS
TGS,Transportadora De Gas Sa Ord B,Public Utilities,Natural Gas Distribution,NYSE
TG,Tredegar Corporation,Capital Goods,Metal Fabrications,NYSE
TGT,Target Corporation,Consumer Services,Department/Specialty Retail Stores,NYSE
TGZ,TERANGA GOLD CORPORATION,Materials,n/a,AXS
THC,Tenet Healthcare Corporation,Health Care,Hospital/Nursing Management,NYSE
THD,THRED LIMITED,Software & Services,n/a,AXS
THFF,First Financial Corporation Indiana,Finance,Major Banks,NASDAQ
THGA,The Hanover Insurance Group- Inc.,Finance,Property-Casualty Insurers,NYSE
THG,The Hanover Insurance Group- Inc.,Finance,Property-Casualty Insurers,NYSE
THM,International Tower Hill Mines Ltd,Basic Industries,Precious Metals,AMEX
THO,Thor Industries- Inc.,Consumer Non-Durables,Homebuilding,NYSE
THQ,Tekla Healthcare Opportunies Fund,n/a,n/a,NYSE
THRM,Gentherm Inc,Capital Goods,Auto Parts:O.E.M.,NASDAQ
THR,Thermon Group Holdings- Inc.,Energy,Industrial Machinery/Components,NYSE
THR,THOR MINING PLC,Materials,n/a,AXS
THS,Treehouse Foods- Inc.,Consumer Non-Durables,Packaged Foods,NYSE
THST,Truett-Hurst- Inc.,Consumer Non-Durables,Beverages (Production/Distribution),NASDAQ
THW,Tekla World Healthcare Fund,n/a,n/a,NYSE
THX,THUNDELARRA LIMITED,Materials,n/a,AXS
TI.A,Telecom Italia S.P.A.,n/a,n/a,NYSE
TIA,TIAN AN AUSTRALIA LIMITED,Real Estate,n/a,AXS
TICC,TICC Capital Corp.,n/a,n/a,NASDAQ
TIER,TIER REIT- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
TIF,Tiffany & Co.,Consumer Services,Consumer Specialties,NYSE
TIG,TIGERS REALM COAL LIMITED,Materials,n/a,AXS
TIK,Tel-Instrument Electronics Corp.,Capital Goods,Electrical Products,AMEX
TILE,Interface- Inc.,Consumer Durables,Home Furnishings,NASDAQ
TIL,Till Capital Ltd.,Finance,Property-Casualty Insurers,NASDAQ
TIME,Time Inc.,Consumer Services,Newspapers/Magazines,NYSE
TIPT,Tiptree Financial Inc.,Finance,Specialty Insurers,NASDAQ
TISI,Team- Inc.,Consumer Services,Other Consumer Services,NYSE
TIS,Orchids Paper Products Company,Basic Industries,Paper,AMEX
TI,Telecom Italia S.P.A.,Consumer Services,Telecommunications Equipment,NYSE
TITN,Titan Machinery Inc.,Consumer Services,Other Specialty Stores,NASDAQ
TIVO,TiVo Inc.,Consumer Services,Television Services,NASDAQ
TIX,360 CAPITAL INDUSTRIAL FUND,Real Estate,n/a,AXS
TJX,TJX Companies- Inc. (The),Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
TKC,Turkcell Iletisim Hizmetleri AS,Public Utilities,Telecommunications Equipment,NYSE
TKF,TIKFORCE LIMITED,Software & Services,n/a,AXS
TKF,Turkish Investment Fund- Inc. (The),n/a,n/a,NYSE
TKG,TAKORADI LIMITED,Materials,n/a,AXS
TKL,TRAKA RESOURCES LIMITED,Materials,n/a,AXS
TKR,Timken Company (The),Capital Goods,Metal Fabrications,NYSE
TK,Teekay Corporation,Transportation,Marine Transportation,NYSE
TLG,TALGA RESOURCES LTD,Materials,n/a,AXS
TLGT,Teligent- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
TLI,Western Asset Corporate Loan Fund Inc,n/a,n/a,NYSE
TLK,PT Telekomunikasi Indonesia, Tbk,Public Utilities,Telecommunications Equipment,NYSE
TLLP,Tesoro Logistics LP,Energy,Natural Gas Distribution,NYSE
TLM,TALISMAN MINING LIMITED,Materials,n/a,AXS
TLN,Talen Energy Corporation,Public Utilities,Electric Utilities: Central,NYSE
TLP,Transmontaigne Partners L.P.,Energy,Natural Gas Distribution,NYSE
TLRD,Tailored Brands- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
TLS,TELSTRA CORPORATION LIMITED.,Telecommunication Services,n/a,AXS
TLT,iShares 20+ Year Treasury Bond ETF,n/a,n/a,NASDAQ
TLYS,Tilly's- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
TME,TRADE ME GROUP LIMITED,Retailing,n/a,AXS
TMHC,Taylor Morrison Home Corporation,Capital Goods,Homebuilding,NYSE
TMH,Team Health Holdings- Inc.,Technology,Professional Services,NYSE
TMK^B,Torchmark Corporation,n/a,n/a,NYSE
TMK^C,Torchmark Corporation,n/a,n/a,NYSE
TMK,TAMASKA OIL AND GAS LTD,Energy,n/a,AXS
TMK,Torchmark Corporation,Finance,Life Insurance,NYSE
TML,TIMAH RESOURCES LIMITED,Utilities,n/a,AXS
TMM,TASMANIA MINES LIMITED,Materials,n/a,AXS
TMO,Thermo Fisher Scientific Inc,Capital Goods,Industrial Machinery/Components,NYSE
TMP,TECH MPIRE LIMITED,Media,n/a,AXS
TMP,Tompkins Financial Corporation,Finance,Major Banks,AMEX
TMQ,Trilogy Metals Inc.,Basic Industries,Precious Metals,AMEX
TMST,Timken Steel Corporation,Basic Industries,Steel/Iron Ore,NYSE
TM,Toyota Motor Corp Ltd Ord,Capital Goods,Auto Manufacturing,NYSE
TMUSP,T-Mobile US- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
TMUS,T-Mobile US- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
TMX,TERRAIN MINERALS LIMITED,Materials,n/a,AXS
TMZ,THOMSON RESOURCES LIMITED,Materials,n/a,AXS
TNAV,TeleNav- Inc.,Capital Goods,Industrial Machinery/Components,NASDAQ
TNB,TORRENS SERIES 2013-1 TRUST,Not Applic,n/a,AXS
TNC,Tennant Company,Technology,Industrial Machinery/Components,NYSE
TND,TOP END MINERALS LIMITED,Materials,n/a,AXS
TNE,TECHNOLOGY ONE LIMITED,Software & Services,n/a,AXS
TNET,TriNet Group- Inc.,Miscellaneous,Business Services,NYSE
TNF,TORRENS SERIES 2013-2 TRUST,Not Applic,n/a,AXS
TNGO,Tangoe- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
TNG,TNG LIMITED,Materials,n/a,AXS
TNH,Terra Nitrogen Company L.P.,Basic Industries,Agricultural Chemicals,NYSE
TNH,TORRENS SERIES 2014-1 TRUST,Not Applic,n/a,AXS
TNJ,TORRENS SERIES 2015-1 TRUST,Not Applic,n/a,AXS
TNK,Teekay Tankers Ltd.,Consumer Services,Marine Transportation,NYSE
TNK,THINK CHILDCARE LIMITED,Consumer Services,n/a,AXS
TNP^B,Tsakos Energy Navigation Ltd,n/a,n/a,NYSE
TNP^C,Tsakos Energy Navigation Ltd,n/a,n/a,NYSE
TNP^D,Tsakos Energy Navigation Ltd,n/a,n/a,NYSE
TNP,TRIPLE ENERGY LIMITED,Energy,n/a,AXS
TNP,Tsakos Energy Navigation Ltd,Transportation,Marine Transportation,NYSE
TNR,TORIAN RESOURCES LIMITED,Materials,n/a,AXS
TNT,TESSERENT LIMITED,Software & Services,n/a,AXS
TOA,TORRENS SERIES 2010-3 TRUST,Not Applic,n/a,AXS
TOE,TORO ENERGY LIMITED,Energy,n/a,AXS
TOF,360 CAPITAL OFFICE FUND,Real Estate,n/a,AXS
TOF,Tofutti Brands Inc.,Consumer Non-Durables,Specialty Foods,AMEX
TOL,Toll Brothers Inc.,Capital Goods,Homebuilding,NYSE
TOM,TOMIZONE LIMITED,Software & Services,n/a,AXS
TON,TRITON MINERALS LTD,Materials,n/a,AXS
TOO^A,Teekay Offshore Partners L.P.,n/a,n/a,NYSE
TOO^B,Teekay Offshore Partners L.P.,n/a,n/a,NYSE
TOO,Teekay Offshore Partners L.P.,Consumer Services,Marine Transportation,NYSE
TOP,THORNEY OPPORTUNITIES LTD,Not Applic,n/a,AXS
TOT,360 CAPITAL TOTAL RETURN FUND,Not Applic,n/a,AXS
TOT,TotalFinaElf S.A.,Energy,Oil & Gas Production,NYSE
TOU,TLOU ENERGY LIMITED,Energy,n/a,AXS
TOWN,Towne Bank,n/a,n/a,NASDAQ
TOWR,Tower International- Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
TOX,TOX FREE SOLUTIONS LIMITED,Commercial Services & Supplies,n/a,AXS
TOZ,TORRENS SERIES 2014-2 TRUST,Not Applic,n/a,AXS
TPB,Turning Point Brands- Inc.,Consumer Non-Durables,Tobacco,NYSE
TPC,TPC CONSOLIDATED LIMITED,Telecommunication Services,n/a,AXS
TPC,Tutor Perini Corporation,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,NYSE
TPD,TALON PETROLEUM LIMITED,Energy,n/a,AXS
TPE,TPI ENTERPRISES LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
TPHS,Trinity Place Holdings Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,AMEX
TPH,TRI Pointe Group- Inc.,Capital Goods,Homebuilding,NYSE
TPLM,Triangle Petroleum Corporation,Energy,Oil & Gas Production,AMEX
TPL,Texas Pacific Land Trust,Energy,Oil & Gas Production,NYSE
TPM,TPG TELECOM LIMITED,Telecommunication Services,n/a,AXS
TPO,TIAN POH RESOURCES LIMITED,Materials,n/a,AXS
TPP,TEMPO AUSTRALIA LTD,Commercial Services & Supplies,n/a,AXS
TPRE,Third Point Reinsurance Ltd.,Finance,Property-Casualty Insurers,NYSE
TPR,TIMPETRA RESOURCES LIMITED,Materials,n/a,AXS
TPS,THREAT PROTECT AUSTRALIA LIMITED,Energy,n/a,AXS
TPVG,TriplePoint Venture Growth BDC Corp.,n/a,n/a,NYSE
TPVZ,TriplePoint Venture Growth BDC Corp.,n/a,n/a,NYSE
TPW,TEMPLE & WEBSTER GROUP LTD,Retailing,n/a,AXS
TPX,Tempur Sealy International- Inc.,Consumer Durables,Home Furnishings,NYSE
TPZ,Tortoise Power and Energy Infrastructure Fund Inc,n/a,n/a,NYSE
TQQQ,ProShares UltraPro QQQ,n/a,n/a,NASDAQ
TRB,TORRENS 2009-3 TRUST,Not Applic,n/a,AXS
TRCO,Tribune Media Company,Consumer Services,Broadcasting,NYSE
TRC,Tejon Ranch Co,Finance,Real Estate,NYSE
TREC,Trecora Resources,Energy,Integrated oil Companies,NYSE
TREE,LendingTree- Inc.,Finance,Finance: Consumer Services,NASDAQ
TRE,TILT RENEWABLES LIMITED,Class Pend,n/a,AXS
TREX,Trex Company- Inc.,Basic Industries,Forest Products,NYSE
TRGP,Targa Resources- Inc.,Public Utilities,Natural Gas Distribution,NYSE
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals,NASDAQ
TRIP,TripAdvisor- Inc.,Technology,Computer Software: Programming, Data Processing,NASDAQ
TRI,Thomson Reuters Corp,Consumer Services,Publishing,NYSE
TRK,Speedway Motorsports- Inc.,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
TRK,TORRENS SERIES 2010-2 TRUST,Not Applic,n/a,AXS
TRL,TANGA RESOURCES LIMITED,Materials,n/a,AXS
TRMB,Trimble Navigation Limited,Capital Goods,Industrial Machinery/Components,NASDAQ
TRMK,Trustmark Corporation,Finance,Major Banks,NASDAQ
TRMR,Tremor Video- Inc.,Technology,Advertising,NYSE
TRM,TRUSCOTT MINING CORPORATION LIMITED,Materials,n/a,AXS
TRNO^A,Terreno Realty Corporation,n/a,n/a,NYSE
TRNO,Terreno Realty Corporation,Finance,Real Estate,NYSE
TRN,Trinity Industries- Inc.,Capital Goods,Railroads,NYSE
TROW,T. Rowe Price Group- Inc.,Finance,Investment Bankers/Brokers/Service,NASDAQ
TROX,Tronox Limited,Basic Industries,Major Chemicals,NYSE
TRP,TORRENS SERIES 2010-1 TRUST,Not Applic,n/a,AXS
TRP,TransCanada Corporation,Public Utilities,Natural Gas Distribution,NYSE
TRQ,Turquoise Hill Resources Ltd.,Basic Industries,Precious Metals,NYSE
TRR,TRC Companies- Inc.,Consumer Services,Military/Government/Technical,NYSE
TRS,THE REJECT SHOP LIMITED,Retailing,n/a,AXS
TRS,TriMas Corporation,Capital Goods,Industrial Specialties,NASDAQ
TRST,TrustCo Bank Corp NY,Finance,Major Banks,NASDAQ
TRTL,Terrapin 3 Acquisition Corporation,Finance,Business Services,NASDAQ
TRTLU,Terrapin 3 Acquisition Corporation,Finance,Business Services,NASDAQ
TRTLW,Terrapin 3 Acquisition Corporation,Finance,Business Services,NASDAQ
TRTN,Triton International Limited,Technology,Diversified Commercial Services,NYSE
TR,Tootsie Roll Industries- Inc.,Consumer Non-Durables,Specialty Foods,NYSE
TRT,Trio-Tech International,Technology,Industrial Machinery/Components,AMEX
TRUE,TrueCar- Inc.,Technology,Computer Software: Programming, Data Processing,NASDAQ
TRU,TransUnion,Finance,Finance: Consumer Services,NYSE
TRVN,Trevena- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
TRV,The Travelers Companies- Inc.,Finance,Property-Casualty Insurers,NYSE
TRXC,TransEnterix, Inc.,Health Care,Medical/Dental Instruments,AMEX
TRX,Tanzanian Royalty Exploration Corporation,Basic Industries,Precious Metals,AMEX
TRY,TROY RESOURCES LIMITED,Materials,n/a,AXS
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,NASDAQ
TSC,TriState Capital Holdings- Inc.,Finance,Major Banks,NASDAQ
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,NASDAQ
TSE,Trinseo S.A.,Basic Industries,Major Chemicals,NYSE
TSI,TCW Strategic Income Fund- Inc.,n/a,n/a,NYSE
TSLA,Tesla Motors- Inc.,Capital Goods,Auto Manufacturing,NASDAQ
TSLF,THL Credit Senior Loan Fund,n/a,n/a,NYSE
TSL,Trina Solar Limited,Technology,Semiconductors,NYSE
TSLX,TPG Specialty Lending- Inc.,n/a,n/a,NYSE
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,NYSE
TSM,THINKSMART LIMITED,Diversified Financials,n/a,AXS
TSN,TRANSACTION SOLUTIONS INTERNATIONAL LIMITED,Software & Services,n/a,AXS
TSN,Tyson Foods- Inc.,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
TSNU,Tyson Foods- Inc.,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
TSO,Tesoro Corporation,Energy,Integrated oil Companies,NYSE
TSQ,Townsquare Media- Inc.,Consumer Services,Broadcasting,NYSE
TSRA,Tessera Technologies- Inc.,Technology,Semiconductors,NASDAQ
TSRO,TESARO- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
TSS,Total System Services- Inc.,Miscellaneous,Business Services,NYSE
TS,Tenaris S.A.,Basic Industries,Steel/Iron Ore,NYSE
TSU,TIM Participacoes S.A.,Public Utilities,Telecommunications Equipment,NYSE
TSV,TRANSERV ENERGY LIMITED,Energy,n/a,AXS
TTA,TTA HOLDINGS LIMITED,Retailing,n/a,AXS
TTC,Toro Company (The),Capital Goods,Tools/Hardware,NYSE
